2026-06-07 20:19:16,1002.7589797973633,1,1
2026-06-07 20:20:13,1001.5714168548584,1,1
2026-06-07 20:20:15,1001.3823509216309,1,1
2026-06-07 20:20:16,1001.4424324035645,1,1
2026-06-07 20:20:17,1001.5535354614258,1,1
2026-06-07 20:20:18,1001.478910446167,1,1
2026-06-07 20:20:19,1002.2022724151611,1,1
2026-06-07 20:20:20,1002.3620128631592,1,1
2026-06-07 20:20:21,1002.2377967834473,1,1
2026-06-07 20:20:22,1001.3265609741211,1,1
2026-06-07 20:20:23,1002.5920867919922,1,1
2026-06-07 20:20:25,1002.4867057800293,1,1
2026-06-07 20:20:26,1002.5107860565186,1,1
2026-06-07 20:20:27,1001.9395351409912,1,1
2026-06-07 20:20:28,1002.1989345550537,1,1
2026-06-07 20:22:25,1002.265214920044,1,1
2026-06-07 20:23:04,1002.0363330841064,1,1
2026-06-07 20:23:05,1016.8395042419434,1,1
2026-06-07 20:23:06,1002.4209022521973,1,1
2026-06-07 20:23:07,1001.9745826721191,1,1
2026-06-07 20:23:08,1001.7223358154297,1,1
2026-06-07 20:23:09,1001.6582012176514,1,1
2026-06-07 20:23:10,1002.3677349090576,1,1
2026-06-07 20:23:11,1001.4221668243408,1,1
2026-06-07 20:23:12,1001.8770694732666,1,1
2026-06-07 20:23:14,1001.5499591827393,1,1
2026-06-07 20:23:15,1001.7712116241455,1,1
2026-06-07 20:23:16,1001.5614032745361,1,1
2026-06-07 20:23:17,1002.406120300293,1,1
2026-06-07 20:23:18,1001.4142990112305,1,1
2026-06-07 20:23:19,1001.7900466918945,1,1
2026-06-07 20:23:20,1002.4785995483398,1,1
2026-06-07 20:23:21,1002.0387172698975,1,1
2026-06-07 20:23:22,1002.5711059570312,1,1
2026-06-07 20:23:24,1001.6405582427979,1,1
2026-06-07 20:23:25,1002.1188259124756,1,1
2026-06-07 20:23:26,1002.5777816772461,1,1
2026-06-07 20:23:27,1002.5784969329834,1,1
2026-06-07 20:23:28,1002.7530193328857,1,1
2026-06-07 20:23:29,1000.800371170044,1,1
2026-06-07 20:24:54,1002.098560333252,1,1
2026-06-07 20:25:03,1001.5933513641357,1,1
2026-06-07 20:25:16,1001.124382019043,1,1
2026-06-07 20:25:54,1001.8024444580078,1,1
2026-06-07 20:25:55,1001.7235279083252,1,1
2026-06-07 20:25:56,1001.6140937805176,1,1
2026-06-07 20:25:57,1002.4778842926025,1,1
2026-06-07 20:25:58,1002.0465850830078,1,1
2026-06-07 20:25:59,1001.338005065918,1,1
2026-06-07 20:26:00,1001.9509792327881,1,1
2026-06-07 20:26:02,1002.478837966919,1,1
2026-06-07 20:26:03,1002.3036003112793,1,1
2026-06-07 20:26:04,1001.7826557159424,1,1
2026-06-07 20:26:05,1002.4244785308838,1,1
2026-06-07 20:26:06,1002.4161338806152,1,1
2026-06-07 20:26:07,1001.6083717346191,1,1
2026-06-07 20:26:08,1001.7471313476562,1,1
2026-06-07 20:26:09,1001.8167495727539,1,1
2026-06-07 20:26:10,1001.9423961639404,1,1
2026-06-07 20:26:11,1001.6350746154785,1,1
2026-06-07 20:26:13,1001.368522644043,1,1
2026-06-07 20:26:14,1002.5718212127686,1,1
2026-06-07 20:26:15,1002.2134780883789,1,1
2026-06-07 20:26:16,1002.6636123657227,1,1
2026-06-07 20:26:17,1001.7063617706299,1,1
2026-06-07 20:26:18,1001.3747215270996,1,1
2026-06-07 20:26:19,1002.3219585418701,1,1
2026-06-07 20:26:20,1002.2211074829102,1,1
2026-06-07 20:26:21,1002.5055408477783,1,1
2026-06-07 20:26:23,1001.0936260223389,1,1
2026-06-07 20:26:24,1000.6623268127441,1,1
2026-06-07 20:26:25,1001.9590854644775,1,1
2026-06-07 20:26:26,1001.4877319335938,1,1
2026-06-07 20:27:57,1001.3878345489502,1,1
2026-06-07 20:28:44,1002.2976398468018,1,1
2026-06-07 20:28:45,1001.2350082397461,1,1
2026-06-07 20:28:46,1002.5725364685059,1,1
2026-06-07 20:28:47,1002.4983882904053,1,1
2026-06-07 20:28:48,1003.0279159545898,1,1
2026-06-07 20:28:50,1002.3581981658936,1,1
2026-06-07 20:28:51,1002.4654865264893,1,1
2026-06-07 20:28:52,1002.5725364685059,1,1
2026-06-07 20:28:53,1001.8348693847656,1,1
2026-06-07 20:28:54,1002.5641918182373,1,1
2026-06-07 20:28:55,1001.4986991882324,1,1
2026-06-07 20:28:56,1001.2431144714355,1,1
2026-06-07 20:28:57,1001.5630722045898,1,1
2026-06-07 20:28:58,1002.6283264160156,1,1
2026-06-07 20:29:00,1001.4352798461914,1,1
2026-06-07 20:30:55,1002.375602722168,1,1
2026-06-07 20:31:34,1002.2006034851074,1,1
2026-06-07 20:31:35,1003.9756298065186,1,1
2026-06-07 20:31:36,1002.4404525756836,1,1
2026-06-07 20:31:37,1002.108097076416,1,1
2026-06-07 20:31:39,1001.5261173248291,1,1
2026-06-07 20:31:40,1001.9197463989258,1,1
2026-06-07 20:31:41,1002.1791458129883,1,1
2026-06-07 20:31:42,1001.7647743225098,1,1
2026-06-07 20:31:43,1001.4588832855225,1,1
2026-06-07 20:31:44,1002.5744438171387,1,1
2026-06-07 20:31:45,1002.1553039550781,1,1
2026-06-07 20:31:46,1002.1920204162598,1,1
2026-06-07 20:31:47,1002.7728080749512,1,1
2026-06-07 20:31:49,1000.7352828979492,1,1
2026-06-07 20:31:50,1002.1662712097168,1,1
2026-06-07 20:31:51,1001.9700527191162,1,1
2026-06-07 20:31:52,1002.3915767669678,1,1
2026-06-07 20:31:53,1002.6497840881348,1,1
2026-06-07 20:31:54,1002.692461013794,1,1
2026-06-07 20:31:55,1002.0599365234375,1,1
2026-06-07 20:31:56,1001.9471645355225,1,1
2026-06-07 20:34:24,1002.948522567749,1,1
2026-06-07 20:34:26,1001.4059543609619,1,1
2026-06-07 20:34:27,1002.0453929901123,1,1
2026-06-07 20:34:28,1001.6734600067139,1,1
2026-06-07 20:34:29,1001.8143653869629,1,1
2026-06-07 20:34:30,1001.8408298492432,1,1
2026-06-07 20:34:31,1001.3842582702637,1,1
2026-06-07 20:34:32,1001.6453266143799,1,1
2026-06-07 20:34:33,1001.7249584197998,1,1
2026-06-07 20:34:34,1001.5032291412354,1,1
2026-06-07 20:34:35,1001.9533634185791,1,1
2026-06-07 20:34:37,1001.7015933990479,1,1
2026-06-07 20:34:38,1001.5819072723389,1,1
2026-06-07 20:34:39,1003.6203861236572,1,1
2026-06-07 20:36:30,1002.9048919677734,1,1
2026-06-07 20:37:15,1001.4259815216064,1,1
2026-06-07 20:37:16,1001.157283782959,1,1
2026-06-07 20:37:17,1001.9683837890625,1,1
2026-06-07 20:37:18,1001.8305778503418,1,1
2026-06-07 20:37:19,1002.4881362915039,1,1
2026-06-07 20:37:20,1001.6846656799316,1,1
2026-06-07 20:37:21,1002.4659633636475,1,1
2026-06-07 20:37:22,1002.4380683898926,1,1
2026-06-07 20:37:23,1002.0046234130859,1,1
2026-06-07 20:37:25,1002.2320747375488,1,1
2026-06-07 20:37:26,1001.7409324645996,1,1
2026-06-07 20:37:27,1002.4368762969971,1,1
2026-06-07 20:37:29,1002.9489994049072,1,1
2026-06-07 20:39:03,1001.4400482177734,1,1
2026-06-07 20:39:22,1002.3355484008789,1,1
2026-06-07 20:50:30,1002.2633075714111,1,1
2026-06-07 20:51:26,1001.9516944885254,1,1
2026-06-07 20:51:27,1000.4875659942627,1,1
2026-06-07 20:51:28,1000.5242824554443,1,1
2026-06-07 20:51:29,1001.8703937530518,1,1
2026-06-07 20:51:30,1000.687837600708,1,1
2026-06-07 20:51:31,1002.6636123657227,1,1
2026-06-07 20:51:32,1002.1576881408691,1,1
2026-06-07 20:51:33,1001.579999923706,1,1
2026-06-07 20:51:34,1002.1789073944092,1,1
2026-06-07 20:51:35,1002.1350383758545,1,1
2026-06-07 20:51:37,1002.8083324432373,1,1
2026-06-07 20:51:38,1002.6934146881104,1,1
2026-06-07 20:51:39,1001.4817714691162,1,1
2026-06-07 20:51:40,1000.7040500640869,1,1
2026-06-07 20:51:41,1002.0043849945068,1,1
2026-06-07 20:51:42,1002.830982208252,1,1
2026-06-07 20:51:43,1001.352071762085,1,1
2026-06-07 20:51:44,1000.8244514465332,1,1
2026-06-07 20:54:16,1002.3519992828369,1,1
2026-06-07 20:54:17,1001.7683506011963,1,1
2026-06-07 20:54:18,1002.4576187133789,1,1
2026-06-07 20:54:19,1002.9823780059814,1,1
2026-06-07 20:54:20,1002.6028156280518,1,1
2026-06-07 20:54:21,1002.2916793823242,1,1
2026-06-07 20:54:22,1002.375602722168,1,1
2026-06-07 20:54:23,1003.1051635742188,1,1
2026-06-07 20:54:25,1002.5887489318848,1,1
2026-06-07 20:54:26,1002.7883052825928,1,1
2026-06-07 20:54:27,1000.4150867462158,1,1
2026-06-07 20:54:28,1002.2733211517334,1,1
2026-06-07 20:54:29,1001.4927387237549,1,1
2026-06-07 20:56:08,1001.7879009246826,1,1
2026-06-07 20:56:22,1002.0976066589355,1,1
2026-06-07 20:56:27,1001.9917488098145,1,1
2026-06-07 20:56:28,1001.5039443969727,1,1
2026-06-07 20:57:07,1002.0616054534912,1,1
2026-06-07 20:57:08,1002.4845600128174,1,1
2026-06-07 20:57:09,1002.6125907897949,1,1
2026-06-07 20:57:10,1001.9760131835938,1,1
2026-06-07 20:57:11,1001.5864372253418,1,1
2026-06-07 20:57:12,1002.3736953735352,1,1
2026-06-07 20:57:14,1002.1750926971436,1,1
2026-06-07 20:57:15,1002.1247863769531,1,1
2026-06-07 20:57:16,1002.4261474609375,1,1
2026-06-07 20:57:17,1002.4781227111816,1,1
2026-06-07 20:57:18,1001.8289089202881,1,1
2026-06-07 20:57:20,1002.4139881134033,1,1
2026-06-07 20:58:55,1002.4888515472412,1,1
2026-06-07 20:59:13,1002.9644966125488,1,1
2026-06-07 20:59:56,1002.3119449615479,1,1
2026-06-07 20:59:57,1002.1321773529053,1,1
2026-06-07 20:59:58,1001.3566017150879,1,1
2026-06-07 20:59:59,1002.3233890533447,1,1
2026-06-07 21:00:01,1002.582311630249,1,1
2026-06-07 21:00:02,1001.4533996582031,1,1
2026-06-07 21:00:03,1001.6391277313232,1,1
2026-06-07 21:00:04,1002.2120475769043,1,1
2026-06-07 21:00:05,1001.8084049224854,1,1
2026-06-07 21:00:06,1002.4769306182861,1,1
2026-06-07 21:00:07,1001.5325546264648,1,1
2026-06-07 21:00:08,1002.0096302032471,1,1
2026-06-07 21:00:10,1008.9325904846191,1,1
2026-06-07 21:00:12,1006.2847137451172,1,1
2026-06-07 21:02:01,1002.0873546600342,1,1
2026-06-07 21:02:08,1002.1388530731201,1,1
2026-06-07 21:02:46,1009.138822555542,1,1
2026-06-07 21:02:47,1007.6577663421631,1,1
2026-06-07 21:02:49,1004.1294097900391,1,1
2026-06-07 21:02:50,1004.5545101165771,1,1
2026-06-07 21:02:51,1011.9454860687256,1,1
2026-06-07 21:02:52,1013.0343437194824,1,1
2026-06-07 21:02:53,1013.6325359344482,1,1
2026-06-07 21:02:54,1013.3042335510254,1,1
2026-06-07 21:02:55,1006.3478946685791,1,1
2026-06-07 21:02:56,1012.1638774871826,1,1
2026-06-07 21:02:57,1013.5400295257568,1,1
2026-06-07 21:02:59,1006.5903663635254,1,1
2026-06-07 21:03:00,1010.5173587799072,1,1
2026-06-07 21:03:01,1013.2837295532227,1,1
2026-06-07 21:05:37,1002.0387172698975,1,1
2026-06-07 21:05:38,1003.1812191009521,1,1
2026-06-07 21:05:39,1002.4147033691406,1,1
2026-06-07 21:05:40,1002.1767616271973,1,1
2026-06-07 21:05:41,1002.5854110717773,1,1
2026-06-07 21:05:42,1003.0617713928223,1,1
2026-06-07 21:05:43,1001.6746520996094,1,1
2026-06-07 21:05:44,1002.1164417266846,1,1
2026-06-07 21:05:45,1002.5362968444824,1,1
2026-06-07 21:05:46,1001.9052028656006,1,1
2026-06-07 21:05:48,1002.5200843811035,1,1
2026-06-07 21:05:49,1000.7197856903076,1,1
2026-06-07 21:05:50,1002.3288726806641,1,1
2026-06-07 21:07:27,1002.4995803833008,1,1
2026-06-07 21:07:28,1001.7886161804199,1,1
2026-06-07 21:07:29,1002.6309490203857,1,1
2026-06-07 21:08:27,1002.3436546325684,1,1
2026-06-07 21:08:28,1001.7240047454834,1,1
2026-06-07 21:08:29,1002.3441314697266,1,1
2026-06-07 21:08:30,1002.2380352020264,1,1
2026-06-07 21:08:31,1003.5429000854492,1,1
2026-06-07 21:08:32,1002.758264541626,1,1
2026-06-07 21:08:33,1002.2377967834473,1,1
2026-06-07 21:08:34,1002.4170875549316,1,1
2026-06-07 21:08:35,1002.7289390563965,1,1
2026-06-07 21:08:37,1001.1019706726074,1,1
2026-06-07 21:08:38,1002.5324821472168,1,1
2026-06-07 21:08:39,1001.9302368164062,1,1
2026-06-07 21:08:40,1001.4960765838623,1,1
2026-06-07 21:08:41,1001.946210861206,1,1
2026-06-07 21:08:42,1002.2614002227783,1,1
2026-06-07 21:08:43,1001.5528202056885,1,1
2026-06-07 21:08:44,1001.4622211456299,1,1
2026-06-07 21:08:45,1001.8978118896484,1,1
2026-06-07 21:08:46,1001.2772083282471,1,1
2026-06-07 21:08:48,1001.671314239502,1,1
2026-06-07 21:08:49,1003.0255317687988,1,1
2026-06-07 21:08:50,1002.8178691864014,1,1
