2026-06-01 23:35:41,202.87752151489258,0,anomaly
2026-06-01 23:35:41,204.78200912475586,0,anomaly
2026-06-01 23:35:42,203.07230949401855,0,anomaly
2026-06-01 23:35:42,202.23760604858398,0,anomaly
2026-06-01 23:35:42,202.82673835754395,0,anomaly
2026-06-01 23:35:43,207.04102516174316,0,anomaly
2026-06-01 23:35:43,203.14884185791016,0,anomaly
2026-06-01 23:35:43,202.06427574157715,0,anomaly
2026-06-01 23:35:43,203.67074012756348,0,anomaly
2026-06-01 23:35:44,201.51019096374512,0,anomaly
2026-06-01 23:35:44,203.4142017364502,0,anomaly
2026-06-01 23:35:44,201.49803161621094,0,anomaly
2026-06-01 23:35:45,201.71761512756348,0,anomaly
2026-06-01 23:35:45,203.80735397338867,0,anomaly
2026-06-01 23:35:45,201.8754482269287,0,anomaly
2026-06-01 23:35:46,202.18968391418457,0,anomaly
2026-06-01 23:35:46,202.3608684539795,0,anomaly
2026-06-01 23:35:46,202.82816886901855,0,anomaly
2026-06-01 23:35:46,201.94244384765625,0,anomaly
2026-06-01 23:35:47,201.50208473205566,0,anomaly
2026-06-01 23:35:47,202.08978652954102,0,anomaly
2026-06-01 23:35:47,201.71046257019043,0,anomaly
2026-06-01 23:35:48,201.78461074829102,0,anomaly
2026-06-01 23:35:48,201.89809799194336,0,anomaly
2026-06-01 23:35:48,201.4484405517578,0,anomaly
2026-06-01 23:35:49,202.12507247924805,0,anomaly
2026-06-01 23:35:49,202.46219635009766,0,anomaly
2026-06-01 23:35:49,202.4374008178711,0,anomaly
2026-06-01 23:35:50,201.39408111572266,0,anomaly
2026-06-01 23:35:50,201.61795616149902,0,anomaly
2026-06-01 23:35:50,202.1031379699707,0,anomaly
2026-06-01 23:35:50,201.5697956085205,0,anomaly
2026-06-01 23:35:51,206.59470558166504,0,anomaly
2026-06-01 23:35:51,202.00204849243164,0,anomaly
2026-06-01 23:35:51,202.47459411621094,0,anomaly
2026-06-01 23:35:52,201.8883228302002,0,anomaly
2026-06-01 23:35:52,202.05354690551758,0,anomaly
2026-06-01 23:35:52,202.83246040344238,0,anomaly
2026-06-01 23:35:53,216.90702438354492,0,anomaly
2026-06-01 23:35:53,220.02339363098145,0,anomaly
2026-06-01 23:35:53,217.30494499206543,0,anomaly
2026-06-01 23:35:54,219.4538116455078,0,anomaly
2026-06-01 23:35:54,220.69501876831055,0,anomaly
2026-06-01 23:35:54,218.61028671264648,0,anomaly
2026-06-01 23:35:55,218.0464267730713,0,anomaly
2026-06-01 23:35:55,218.08528900146484,0,anomaly
2026-06-01 23:35:55,218.28627586364746,0,anomaly
2026-06-01 23:35:56,220.24273872375488,0,anomaly
2026-06-01 23:35:56,215.70110321044922,0,anomaly
2026-06-01 23:35:56,219.99430656433105,0,anomaly
2026-06-01 23:35:57,218.17970275878906,0,anomaly
2026-06-01 23:35:57,220.72768211364746,0,anomaly
2026-06-01 23:35:57,218.91045570373535,0,anomaly
2026-06-01 23:35:58,218.49989891052246,0,anomaly
2026-06-01 23:35:58,210.25419235229492,0,anomaly
2026-06-01 23:35:58,220.5331325531006,0,anomaly
2026-06-01 23:35:58,218.26601028442383,0,anomaly
2026-06-01 23:35:59,219.68507766723633,0,anomaly
2026-06-01 23:35:59,217.96560287475586,0,anomaly
2026-06-01 23:35:59,218.51396560668945,0,anomaly
2026-06-01 23:36:00,218.12844276428223,0,anomaly
2026-06-01 23:36:00,216.22014045715332,0,anomaly
2026-06-01 23:36:00,218.55831146240234,0,anomaly
2026-06-01 23:36:01,221.52113914489746,0,anomaly
2026-06-01 23:36:01,218.86873245239258,0,anomaly
2026-06-01 23:36:01,216.43638610839844,0,anomaly
2026-06-01 23:36:02,218.0953025817871,0,anomaly
2026-06-01 23:36:02,215.23380279541016,0,anomaly
2026-06-01 23:36:02,218.3215618133545,0,anomaly
2026-06-01 23:36:03,218.74308586120605,0,anomaly
2026-06-01 23:36:03,217.7121639251709,0,anomaly
2026-06-01 23:36:03,218.2314395904541,0,anomaly
2026-06-01 23:36:04,218.09148788452148,0,anomaly
2026-06-01 23:36:04,219.97809410095215,0,anomaly
2026-06-01 23:36:04,218.2018756866455,0,anomaly
2026-06-01 23:36:05,215.3158187866211,0,anomaly
2026-06-01 23:36:05,218.0500030517578,0,anomaly
2026-06-01 23:36:05,217.90266036987305,0,anomaly
