2026-06-02 14:43:12.086527,0.69,1
2026-06-02 14:43:13.093322,0.94,1
2026-06-02 14:43:14.099506,1.11,1
2026-06-02 14:43:15.104282,0.91,1
2026-06-02 14:43:16.108989,0.57,1
2026-06-02 14:43:17.113240,1.62,1
2026-06-02 14:43:18.120769,0.67,1
2026-06-02 14:43:19.125290,1.49,1
2026-06-02 14:43:20.130675,0.65,1
2026-06-02 14:43:21.139083,0.62,1
2026-06-02 14:43:22.147625,1.22,1
2026-06-02 14:43:23.154048,0.76,1
2026-06-02 14:43:24.172844,0.7,1
2026-06-02 14:43:25.184475,1.05,1
2026-06-02 14:43:26.194722,0.86,1
2026-06-02 14:43:27.204322,0.4,1
2026-06-02 14:43:28.215566,0.84,1
2026-06-02 14:43:29.225963,0.65,1
2026-06-02 14:43:30.235987,0.79,1
2026-06-02 14:43:31.249939,0.76,0
2026-06-02 14:43:32.256556,0.71,1
2026-06-02 14:43:33.271805,0.78,1
2026-06-02 14:43:34.283256,0.67,1
2026-06-02 14:43:35.297755,1.57,1
2026-06-02 14:43:36.307728,1.19,1
2026-06-02 14:43:37.316642,0.82,1
2026-06-02 14:43:38.323389,0.63,1
2026-06-02 14:43:39.334872,0.91,1
2026-06-02 14:43:40.349271,0.8,1
2026-06-02 14:43:41.364507,1.18,1
2026-06-02 14:43:42.371592,1.14,1
2026-06-02 14:43:43.381817,0.85,1
2026-06-02 14:43:44.384982,0.64,1
2026-06-02 14:43:45.388808,0.68,1
2026-06-02 14:43:46.392667,0.58,1
2026-06-02 14:43:47.396966,1.27,0
2026-06-02 14:43:48.400999,0.74,1
2026-06-02 14:43:49.405599,0.64,1
2026-06-02 14:43:50.409666,1.19,1
2026-06-02 14:43:51.413483,0.48,1
2026-06-02 14:43:52.416495,0.71,1
2026-06-02 14:43:53.419920,0.79,1
2026-06-02 14:43:54.424219,0.99,1
2026-06-02 14:43:55.428373,0.6,1
2026-06-02 14:43:56.432119,0.84,1
2026-06-02 14:43:57.435925,0.72,1
2026-06-02 14:43:58.439980,1.13,1
2026-06-02 14:43:59.444086,0.68,1
2026-06-02 14:44:00.449639,1.87,1
2026-06-02 14:44:01.455114,1.21,1
2026-06-02 14:44:02.460716,0.63,1
2026-06-02 14:44:03.463591,0.3,1
2026-06-02 14:44:04.466318,1.05,1
2026-06-02 14:44:05.474675,1.68,1
2026-06-02 14:44:06.490608,2.39,1
2026-06-02 14:44:07.496084,0.85,1
2026-06-02 14:44:08.501329,1.01,1
2026-06-02 14:44:09.506067,0.85,1
2026-06-02 14:44:10.510868,0.72,1
2026-06-02 14:44:11.524181,0.49,1
2026-06-02 14:44:12.534434,0.92,1
2026-06-02 14:44:13.547579,1.62,1
2026-06-02 14:44:14.557098,0.69,1
2026-06-02 14:44:15.561761,1.2,1
2026-06-02 14:44:16.572778,0.84,1
2026-06-02 14:44:17.583953,0.89,0
2026-06-02 14:44:18.587850,0.72,1
2026-06-02 14:44:19.601062,1.01,1
2026-06-02 14:44:20.614665,0.7,1
2026-06-02 14:44:21.624492,0.98,1
2026-06-02 14:44:22.639967,1.67,1
2026-06-02 14:44:23.652184,0.86,1
2026-06-02 14:44:24.664660,1.65,1
2026-06-02 14:44:25.670834,0.93,1
2026-06-02 14:44:26.682151,0.96,1
2026-06-02 14:44:27.692082,0.88,1
2026-06-02 14:44:28.706909,1.03,1
2026-06-02 14:44:29.715880,0.94,1
2026-06-02 14:44:30.726464,0.76,1
2026-06-02 14:44:31.737877,1.03,1
2026-06-02 14:44:32.750320,2.18,1
2026-06-02 14:44:33.758492,0.97,1
2026-06-02 14:44:34.774060,1.22,1
2026-06-02 14:44:35.787392,1.65,1
2026-06-02 14:44:36.795674,0.59,1
2026-06-02 14:44:37.799758,1.06,0
2026-06-02 14:44:38.810661,1.79,1
2026-06-02 14:44:39.816654,1.64,1
2026-06-02 14:44:40.830860,0.87,1
2026-06-02 14:44:41.837755,0.6,1
2026-06-02 14:44:42.846612,1.39,1
2026-06-02 14:44:43.852929,0.89,1
2026-06-02 14:44:44.866546,2.1,1
2026-06-02 14:44:45.875714,0.79,1
2026-06-02 14:44:46.882014,1.15,1
2026-06-02 14:44:47.903192,0.66,1
2026-06-02 14:44:48.916258,0.37,1
2026-06-02 14:44:49.929278,1.09,1
2026-06-02 14:44:50.949016,0.71,1
2026-06-02 14:44:51.961348,0.87,1
2026-06-02 14:44:52.976669,1.6,1
2026-06-02 14:44:53.986404,0.92,1
2026-06-02 14:44:54.999178,1.36,1
2026-06-02 14:44:56.003566,0.97,1
2026-06-02 14:44:57.008360,1.81,1
2026-06-02 14:44:58.018266,1.01,1
2026-06-02 14:44:59.023126,0.32,1
2026-06-02 14:45:00.037081,0.81,1
2026-06-02 14:45:01.043822,0.94,1
2026-06-02 14:45:02.053539,0.76,1
2026-06-02 14:45:03.064378,0.79,1
2026-06-02 14:45:04.087690,4.13,1
2026-06-02 14:45:05.095638,2.7,1
2026-06-02 14:45:06.103340,0.73,1
2026-06-02 14:45:07.124940,0.59,1
2026-06-02 14:45:08.139965,1.54,0
2026-06-02 14:45:09.153529,1.45,1
2026-06-02 14:45:10.165991,0.71,1
2026-06-02 14:45:11.181094,1.0,1
2026-06-02 14:45:12.192790,1.44,1
2026-06-02 14:45:13.212182,0.84,1
2026-06-02 14:45:14.223203,0.69,1
2026-06-02 14:45:15.243049,2.07,1
2026-06-02 14:45:16.261021,1.31,1
2026-06-02 14:45:17.273409,1.06,1
2026-06-02 14:45:18.288169,1.07,1
2026-06-02 14:45:19.295962,0.92,1
2026-06-02 14:45:20.309796,0.63,1
2026-06-02 14:45:21.321917,0.63,0
2026-06-02 14:45:22.335847,1.2,1
2026-06-02 14:45:23.345402,1.27,1
2026-06-02 14:45:24.361441,1.03,1
2026-06-02 14:45:25.375695,0.64,1
2026-06-02 14:45:26.383325,0.6,1
2026-06-02 14:45:27.394822,0.58,1
2026-06-02 14:45:28.407560,0.54,1
2026-06-02 14:45:29.424536,0.75,1
2026-06-02 14:45:30.446819,1.17,1
2026-06-02 14:45:31.461711,0.66,1
2026-06-02 14:45:32.471528,0.52,1
2026-06-02 14:45:33.485166,0.88,1
2026-06-02 14:45:34.497004,0.47,1
2026-06-02 14:45:35.511214,0.72,1
2026-06-02 14:45:36.526619,0.58,1
2026-06-02 14:45:37.540171,0.86,1
2026-06-02 14:45:38.547692,0.71,1
2026-06-02 14:45:39.559441,1.5,1
2026-06-02 14:45:40.572184,1.16,1
2026-06-02 14:45:41.579813,0.64,1
2026-06-02 14:45:42.593507,0.33,1
2026-06-02 14:45:43.607598,0.58,1
2026-06-02 14:45:44.618160,1.48,1
2026-06-02 14:45:45.629120,0.97,1
2026-06-02 14:45:46.640634,1.42,1
2026-06-02 14:45:47.656826,0.74,1
2026-06-02 14:45:48.669949,1.48,1
2026-06-02 14:45:49.684822,0.8,1
2026-06-02 14:45:50.692338,0.65,1
2026-06-02 14:45:51.701735,0.69,1
2026-06-02 14:45:52.717972,0.85,1
2026-06-02 14:45:53.729549,0.36,1
2026-06-02 14:45:54.744289,0.44,1
2026-06-02 14:45:55.756427,0.76,1
2026-06-02 14:45:56.774137,0.74,1
2026-06-02 14:45:57.786553,0.48,1
2026-06-02 14:45:58.796282,0.99,1
2026-06-02 14:45:59.806975,1.08,1
2026-06-02 14:46:00.821201,1.44,1
2026-06-02 14:46:01.833426,0.64,1
2026-06-02 14:46:02.847707,0.93,1
2026-06-02 14:46:03.856002,0.85,0
2026-06-02 14:46:04.860022,0.97,1
2026-06-02 14:46:05.864404,0.93,1
2026-06-02 14:46:06.870729,1.79,1
2026-06-02 14:46:07.875503,0.76,1
2026-06-02 14:46:08.880042,1.32,1
2026-06-02 14:46:09.885082,0.68,1
2026-06-02 14:46:10.889678,1.06,1
2026-06-02 14:46:11.894652,0.39,1
2026-06-02 14:46:12.899505,1.21,1
2026-06-02 14:46:13.904785,0.71,1
2026-06-02 14:46:14.912157,1.02,1
2026-06-02 14:46:15.928610,0.99,1
2026-06-02 14:46:16.941365,0.75,1
2026-06-02 14:46:17.952836,0.82,1
2026-06-02 14:46:18.968947,0.5,1
2026-06-02 14:46:19.980927,0.71,1
2026-06-02 14:46:20.993907,0.43,1
2026-06-02 14:46:22.003007,1.01,1
2026-06-02 14:46:23.013421,0.89,1
2026-06-02 14:46:24.026846,0.86,1
2026-06-02 14:46:25.042241,0.82,1
2026-06-02 14:46:26.060674,1.27,1
2026-06-02 14:46:27.070320,0.77,1
2026-06-02 14:46:28.080043,0.97,1
2026-06-02 14:46:29.090845,0.6,1
2026-06-02 14:46:30.106792,1.56,1
2026-06-02 14:46:31.113801,0.66,1
2026-06-02 14:46:32.128944,0.76,1
2026-06-02 14:46:33.140103,0.86,1
2026-06-02 14:46:34.154102,0.81,1
2026-06-02 14:46:35.164045,0.61,1
2026-06-02 14:46:36.176636,1.03,1
2026-06-02 14:46:37.192413,0.98,1
2026-06-02 14:46:38.205163,0.98,1
2026-06-02 14:46:39.219165,0.61,1
2026-06-02 14:46:40.223103,0.93,1
2026-06-02 14:46:41.240300,1.02,1
2026-06-02 14:46:42.253028,0.92,1
2026-06-02 14:46:43.261757,0.75,1
2026-06-02 14:46:44.278223,0.79,1
2026-06-02 14:46:45.291477,0.67,1
2026-06-02 14:46:46.306672,0.76,1
2026-06-02 14:46:47.321689,1.03,1
2026-06-02 14:46:48.332283,1.12,1
2026-06-02 14:46:49.340770,0.58,0
2026-06-02 14:46:50.347951,0.48,1
2026-06-02 14:46:51.355967,0.86,1
2026-06-02 14:46:52.362677,0.53,1
2026-06-02 14:46:53.366861,0.41,1
2026-06-02 14:46:54.368975,0.46,0
2026-06-02 14:46:55.372348,0.54,1
2026-06-02 14:46:56.384618,0.55,1
2026-06-02 14:46:57.399769,0.95,1
2026-06-02 14:46:58.411291,1.64,0
2026-06-02 14:46:59.422729,0.59,1
2026-06-02 14:47:00.431295,0.59,1
2026-06-02 14:47:01.444656,1.11,1
2026-06-02 14:47:02.456710,0.65,1
2026-06-02 14:47:03.468779,0.52,1
2026-06-02 14:47:04.484108,0.82,1
2026-06-02 14:47:05.499504,1.31,1
2026-06-02 14:47:06.506303,0.96,1
2026-06-02 14:47:07.511859,1.1,1
2026-06-02 14:47:08.516979,0.64,1
2026-06-02 14:47:09.523787,0.99,0
2026-06-02 14:47:10.529064,0.76,1
2026-06-02 14:47:11.533254,0.8,1
2026-06-02 14:47:12.537021,0.8,1
2026-06-02 14:47:13.544490,2.26,1
2026-06-02 14:47:14.558736,1.26,1
2026-06-02 14:47:15.568274,1.46,1
2026-06-02 14:47:16.577421,1.03,1
2026-06-02 14:47:17.592199,2.49,1
2026-06-02 14:47:18.603483,0.89,1
2026-06-02 14:47:19.618071,0.78,1
2026-06-02 14:47:20.643700,0.98,1
2026-06-02 14:47:21.657371,1.62,1
2026-06-02 14:47:22.669910,1.16,1
2026-06-02 14:47:23.681986,0.8,1
2026-06-02 14:47:24.693270,3.12,1
2026-06-02 14:47:25.701160,0.96,1
2026-06-02 14:47:26.712926,2.0,1
2026-06-02 14:47:27.724769,0.83,1
2026-06-02 14:47:28.733760,0.7,1
2026-06-02 14:47:29.749974,0.88,1
2026-06-02 14:47:30.760349,0.72,1
2026-06-02 14:47:31.770875,0.59,1
2026-06-02 14:47:32.786811,0.67,1
2026-06-02 14:47:33.798735,0.9,1
2026-06-02 14:47:34.811722,0.5,1
2026-06-02 14:47:35.827765,0.57,1
2026-06-02 14:47:36.841421,0.4,1
2026-06-02 14:47:37.849333,1.88,1
2026-06-02 14:47:38.861809,0.8,1
2026-06-02 14:47:39.874561,1.12,1
2026-06-02 14:47:40.878733,0.86,1
2026-06-02 14:47:41.887526,0.82,0
2026-06-02 14:47:42.901757,1.31,1
2026-06-02 14:47:43.915389,0.82,1
2026-06-02 14:47:44.920872,1.02,1
2026-06-02 14:47:45.936247,0.93,1
2026-06-02 14:47:46.945672,1.02,1
2026-06-02 14:47:47.955857,0.86,1
2026-06-02 14:47:48.973717,0.58,1
2026-06-02 14:47:49.987497,0.79,1
2026-06-02 14:47:50.998055,0.87,1
2026-06-02 14:47:52.012929,0.52,1
2026-06-02 14:47:53.028249,1.79,1
2026-06-02 14:47:54.040261,0.91,1
2026-06-02 14:47:55.057859,0.48,1
2026-06-02 14:47:56.069221,1.1,1
2026-06-02 14:47:57.078045,1.1,1
2026-06-02 14:47:58.089754,1.99,1
2026-06-02 14:47:59.095558,0.71,1
2026-06-02 14:48:00.111221,0.5,1
2026-06-02 14:48:01.127044,0.53,1
2026-06-02 14:48:02.136142,0.99,1
2026-06-02 14:48:03.148849,1.33,1
2026-06-02 14:48:04.161952,1.07,1
2026-06-02 14:48:05.169859,0.75,1
2026-06-02 14:48:06.183160,1.6,1
2026-06-02 14:48:07.192815,0.53,1
2026-06-02 14:48:08.204737,0.82,1
2026-06-02 14:48:09.213514,0.52,1
2026-06-02 14:48:10.227129,0.97,1
2026-06-02 14:48:11.236258,1.33,1
2026-06-02 14:48:12.248520,0.73,1
2026-06-02 14:48:13.260667,0.59,1
2026-06-02 14:48:14.267556,0.94,1
2026-06-02 14:48:15.276968,0.81,1
2026-06-02 14:48:16.292554,1.17,1
2026-06-02 14:48:17.307209,0.94,1
2026-06-02 14:48:18.317831,0.72,1
2026-06-02 14:48:19.323771,1.08,1
2026-06-02 14:48:20.341769,1.03,1
2026-06-02 14:48:21.353066,1.22,1
2026-06-02 14:48:22.368373,1.86,1
2026-06-02 14:48:23.379025,0.74,1
2026-06-02 14:48:24.397961,1.1,1
2026-06-02 14:48:25.406963,0.76,1
2026-06-02 14:48:26.423387,0.78,1
2026-06-02 14:48:27.434736,0.85,1
2026-06-02 14:48:28.446853,0.61,1
2026-06-02 14:48:29.462367,0.45,1
2026-06-02 14:48:30.474733,1.12,1
2026-06-02 14:48:31.489339,2.36,1
2026-06-02 14:48:32.498469,0.62,1
2026-06-02 14:48:33.513879,0.79,1
2026-06-02 14:48:34.529049,0.8,1
2026-06-02 14:48:35.537724,1.14,1
2026-06-02 14:48:36.543310,0.93,1
2026-06-02 14:48:37.551095,2.16,1
2026-06-02 14:48:38.558248,1.89,1
2026-06-02 14:48:39.561473,1.02,1
2026-06-02 14:48:40.575181,1.87,1
2026-06-02 14:48:41.586519,1.63,1
2026-06-02 14:48:42.592870,0.41,1
2026-06-02 14:48:43.604677,0.54,1
2026-06-02 14:48:44.619027,0.57,1
2026-06-02 14:48:45.628876,0.5,1
2026-06-02 14:48:46.645887,0.68,1
2026-06-02 14:48:47.656575,0.66,1
2026-06-02 14:48:48.671356,0.74,1
2026-06-02 14:48:49.684710,0.64,1
2026-06-02 14:48:50.696490,0.98,1
2026-06-02 14:48:51.702776,1.14,1
2026-06-02 14:48:52.714547,0.43,1
2026-06-02 14:48:53.726731,0.75,1
2026-06-02 14:48:54.740289,0.42,1
2026-06-02 14:48:55.756893,1.29,1
2026-06-02 14:48:56.762825,0.72,1
2026-06-02 14:48:57.776975,0.77,1
2026-06-02 14:48:58.789886,0.78,1
2026-06-02 14:48:59.799031,0.73,1
2026-06-02 14:49:00.810299,0.81,0
2026-06-02 14:49:01.821736,1.58,1
2026-06-02 14:49:02.834885,0.75,1
2026-06-02 14:49:03.841815,1.08,1
2026-06-02 14:49:04.849965,0.95,1
2026-06-02 14:49:05.861310,1.06,1
2026-06-02 14:49:06.874628,1.71,1
2026-06-02 14:49:07.885276,0.93,1
2026-06-02 14:49:08.897630,0.48,1
2026-06-02 14:49:09.907949,0.83,1
2026-06-02 14:49:10.917561,0.95,1
2026-06-02 14:49:11.926752,0.66,1
2026-06-02 14:49:12.941422,1.2,1
2026-06-02 14:49:13.950550,1.01,1
2026-06-02 14:49:14.964636,0.98,1
2026-06-02 14:49:15.980799,2.69,1
2026-06-02 14:49:16.990307,0.81,1
2026-06-02 14:49:18.005841,1.0,1
2026-06-02 14:49:19.018176,0.69,1
2026-06-02 14:49:20.034553,0.81,1
2026-06-02 14:49:21.043278,0.81,1
2026-06-02 14:49:22.055418,1.09,1
2026-06-02 14:49:23.066632,0.68,1
2026-06-02 14:49:24.077434,0.87,1
2026-06-02 14:49:25.088230,2.03,1
2026-06-02 14:49:26.094559,0.76,1
2026-06-02 14:49:27.106144,0.82,1
2026-06-02 14:49:28.116139,0.87,1
2026-06-02 14:49:29.123987,0.69,1
2026-06-02 14:49:30.136244,1.59,1
2026-06-02 14:49:31.149322,0.93,1
2026-06-02 14:49:32.161936,1.12,1
2026-06-02 14:49:33.172087,1.3,1
2026-06-02 14:49:34.179210,0.76,1
2026-06-02 14:49:35.184562,0.51,1
2026-06-02 14:49:36.189323,0.61,1
2026-06-02 14:49:37.200622,0.69,1
2026-06-02 14:49:38.217486,0.35,1
2026-06-02 14:49:39.232593,0.77,1
2026-06-02 14:49:40.244665,0.65,1
2026-06-02 14:49:41.253700,0.64,1
2026-06-02 14:49:42.266146,0.57,1
2026-06-02 14:49:43.281260,0.59,1
2026-06-02 14:49:44.296221,1.13,1
2026-06-02 14:49:45.306644,1.06,1
2026-06-02 14:49:46.317210,1.09,1
2026-06-02 14:49:47.334835,1.16,1
2026-06-02 14:49:48.350376,1.19,1
2026-06-02 14:49:49.362435,1.46,1
2026-06-02 14:49:50.371930,0.89,1
2026-06-02 14:49:51.377508,0.81,1
2026-06-02 14:49:52.382659,1.43,1
